Election Year (2017 for all records on CD)                ,Election Type Code (P for all records on CD)              ,County Code (01 through 67 see attached sheet),Precinct Code                                             ,Party 1 rank                                              ,Party 1 abbreviation                                      ,Registered Voters for party 1                             ,Party 2 rank                                              ,Party 2 abbreviation                                      ,Registered Voters for party 2                             ,Party 3 rank                                              ,Party 3 abbreviation                                      ,Registered Voters for party 3                             ,Party 4 rank                                              ,Party 4 abbreviation                                      ,Registered Voters for party 4                             ,Party 5 rank                                              ,Party 5 abbreviation                                      ,Registered Voters for party 5                             ,Party 6 rank                                              ,Party 6 abbreviation                                      ,Registered Voters for party 6                             ,U.S. Congressional District                               ,Pennsylvania State Senatorial District                    ,Pennsylvania State House District                         ,Municipality Type Code                                    ,Municipality Name                                        ,Municipality Breakdown Code 1                             ,Municipality Breakdown Name 1                            ,Municipality Breakdown Code 2                             ,Municipality Breakdown Name 2                            ,Bi-County Code (if municipality crosses county lines)    ,MCD Code                                                  ,FIPS Code                                                 ,VTD code                                                  ,Previous Precinct Code                                    ,Previous U.S. Congressional District                      ,Previous PA State Senatorial District                     ,Previous PA State House District 
2017,P,56,30,1,DEM,141,2,REP,285,3,OTH,44,4,,0,5,,0,6,,0,9,32,69,4,ALLEGHENY,,,,,0,15,111,30,0,9,32,69
2017,P,56,40,1,DEM,77,2,REP,39,3,OTH,26,4,,0,5,,0,6,,0,12,32,69,6,BENSON,,,,,0,20,111,40,0,12,35,72
2017,P,56,50,1,DEM,393,2,REP,861,3,OTH,111,4,,0,5,,0,6,,0,9,32,69,6,BERLIN,,,,,0,25,111,50,0,9,32,69
2017,P,56,60,1,DEM,159,2,REP,365,3,OTH,43,4,,0,5,,0,6,,0,12,32,69,4,BLACK,,,,,0,30,111,60,0,9,32,69
2017,P,56,70,1,DEM,419,2,REP,308,3,OTH,80,4,,0,5,,0,6,,0,12,32,59,6,BOSWELL,,,,,0,35,111,70,0,12,32,72
2017,P,56,80,1,DEM,389,2,REP,1079,3,OTH,125,4,,0,5,,0,6,,0,9,32,69,4,BROTHERS VALLEY,,,,,0,40,111,80,0,9,32,69
2017,P,56,90,1,DEM,9,2,REP,13,3,OTH,5,4,,0,5,,0,6,,0,9,32,69,6,CALLIMONT,,,,,0,43,111,90,0,9,32,69
2017,P,56,100,1,DEM,22,2,REP,31,3,OTH,7,4,,0,5,,0,6,,0,12,32,69,6,CASSELMAN,,,,,0,45,111,100,0,9,32,69
2017,P,56,110,1,DEM,353,2,REP,220,3,OTH,72,4,,0,5,,0,6,,0,12,32,69,6,CENTRAL CITY,,,,,0,50,111,110,0,9,32,72
2017,P,56,120,1,DEM,478,2,REP,853,3,OTH,146,4,,0,5,,0,6,,0,12,32,59,4,CONEMAUGH,X,1,,,0,55,111,120,0,12,35,72
2017,P,56,130,1,DEM,472,2,REP,600,3,OTH,108,4,,0,5,,0,6,,0,12,32,59,4,CONEMAUGH,X,2,,,0,55,111,130,0,12,35,72
2017,P,56,140,1,DEM,451,2,REP,501,3,OTH,111,4,,0,5,,0,6,,0,12,32,59,4,CONEMAUGH,X,3,,,0,55,111,140,0,12,35,72
2017,P,56,150,1,DEM,470,2,REP,609,3,OTH,125,4,,0,5,,0,6,,0,12,32,59,4,CONEMAUGH,X,4,,,0,55,111,150,0,12,35,72
2017,P,56,160,1,DEM,164,2,REP,187,3,OTH,43,4,,0,5,,0,6,,0,12,32,59,4,CONEMAUGH,X,5,,,0,55,111,160,0,12,35,72
2017,P,56,170,1,DEM,209,2,REP,199,3,OTH,50,4,,0,5,,0,6,,0,9,32,51,6,CONFLUENCE,,,,,0,60,111,170,0,9,32,69
2017,P,56,180,1,DEM,236,2,REP,680,3,OTH,138,4,,0,5,,0,6,,0,9,32,51,4,ELK LICK,,,,,0,65,111,180,0,9,32,69
2017,P,56,190,1,DEM,38,2,REP,48,3,OTH,13,4,,0,5,,0,6,,0,9,32,69,4,FAIRHOPE,,,,,0,70,111,190,0,9,32,69
2017,P,56,200,1,DEM,130,2,REP,104,3,OTH,26,4,,0,5,,0,6,,0,9,32,51,6,GARRETT,,,,,0,75,111,200,0,9,32,69
2017,P,56,210,1,DEM,110,2,REP,237,3,OTH,38,4,,0,5,,0,6,,0,9,32,69,4,GREENVILLE,,,,,0,80,111,210,0,9,32,69
2017,P,56,220,1,DEM,197,2,REP,200,3,OTH,43,4,,0,5,,0,6,,0,12,32,69,6,HOOVERSVILLE,,,,,0,85,111,220,0,12,32,72
2017,P,56,230,1,DEM,93,2,REP,261,3,OTH,38,4,,0,5,,0,6,,0,9,32,69,6,INDIAN LAKE,,,,,0,86,111,230,0,9,32,69
2017,P,56,240,1,DEM,321,2,REP,681,3,OTH,98,4,,0,5,,0,6,,0,12,32,69,4,JEFFERSON,,,,,0,90,111,240,0,12,32,69
2017,P,56,250,1,DEM,541,2,REP,682,3,OTH,149,4,,0,5,,0,6,,0,12,32,59,4,JENNER,X,1,,,0,95,111,250,0,12,32,69
2017,P,56,260,1,DEM,244,2,REP,430,3,OTH,61,4,,0,5,,0,6,,0,12,32,59,4,JENNER,X,2,,,0,95,111,260,0,12,32,72
2017,P,56,270,1,DEM,191,2,REP,312,3,OTH,61,4,,0,5,,0,6,,0,12,32,59,4,JENNER,X,3,,,0,95,111,270,0,12,32,69
2017,P,56,280,1,DEM,172,2,REP,307,3,OTH,51,4,,0,5,,0,6,,0,12,32,59,6,JENNERSTOWN,,,,,0,98,111,280,0,12,32,69
2017,P,56,290,1,DEM,123,2,REP,258,3,OTH,24,4,,0,5,,0,6,,0,9,32,69,4,LARIMER,,,,,0,105,111,290,0,9,32,69
2017,P,56,300,1,DEM,287,2,REP,783,3,OTH,69,4,,0,5,,0,6,,0,12,32,69,4,LINCOLN,,,,,0,110,111,300,0,12,32,69
2017,P,56,310,1,DEM,114,2,REP,177,3,OTH,25,4,,0,5,,0,6,,0,9,32,51,4,LOWER TURKEYFOOT,,,,,0,115,111,310,0,9,32,69
2017,P,56,320,1,DEM,496,2,REP,700,3,OTH,151,4,,0,5,,0,6,,0,9,32,51,6,MEYERSDALE,,,,,0,120,111,320,0,9,32,69
2017,P,56,330,1,DEM,173,2,REP,449,3,OTH,75,4,,0,5,,0,6,,0,12,32,69,4,MIDDLECREEK,,,,,0,125,111,330,0,12,32,69
2017,P,56,340,1,DEM,299,2,REP,729,3,OTH,75,4,,0,5,,0,6,,0,12,32,69,4,MILFORD,,,,,0,130,111,340,0,9,32,69
2017,P,56,350,1,DEM,82,2,REP,39,3,OTH,7,4,,0,5,,0,6,,0,9,32,69,6,NEW BALTIMORE,,,,,0,135,111,350,0,9,32,69
2017,P,56,360,1,DEM,33,2,REP,95,3,OTH,17,4,,0,5,,0,6,,0,12,32,69,6,NEW CENTERVILLE,,,,,0,140,111,360,0,9,32,69
2017,P,56,370,1,DEM,85,2,REP,160,3,OTH,21,4,,0,5,,0,6,,0,9,32,69,4,NORTHAMPTON,,,,,0,145,111,370,0,9,32,69
2017,P,56,380,1,DEM,138,2,REP,185,3,OTH,46,4,,0,5,,0,6,,0,12,32,69,4,OGLE,,,,,0,150,111,380,0,9,32,72
2017,P,56,390,1,DEM,381,2,REP,504,3,OTH,93,4,,0,5,,0,6,,0,12,32,69,4,PAINT,X,1,,,0,160,111,390,0,12,32,72
2017,P,56,400,1,DEM,403,2,REP,430,3,OTH,84,4,,0,5,,0,6,,0,12,32,69,4,PAINT,X,2,,,0,160,111,400,0,12,32,72
2017,P,56,410,1,DEM,125,2,REP,184,3,OTH,29,4,,0,5,,0,6,,0,12,32,69,4,PAINT,X,3,,,0,160,111,410,0,12,32,72
2017,P,56,420,1,DEM,306,2,REP,263,3,OTH,57,4,,0,5,,0,6,,0,12,32,71,6,PAINT,,,,,0,155,111,420,0,12,35,72
2017,P,56,430,1,DEM,466,2,REP,731,3,OTH,98,4,,0,5,,0,6,,0,12,32,69,4,QUEMAHONING,,,,,0,165,111,430,0,12,32,72
2017,P,56,440,1,DEM,188,2,REP,307,3,OTH,61,4,,0,5,,0,6,,0,12,32,69,6,ROCKWOOD,,,,,0,170,111,440,0,9,32,69
2017,P,56,450,1,DEM,121,2,REP,304,3,OTH,65,4,,0,5,,0,6,,0,9,32,51,6,SALISBURY,,,,,0,175,111,450,0,9,32,69
2017,P,56,460,1,DEM,1,2,REP,15,3,OTH,3,4,,0,5,,0,6,,0,12,32,69,6,SEVEN SPRINGS,,,,,0,176,111,460,0,12,32,69
2017,P,56,470,1,DEM,177,2,REP,233,3,OTH,40,4,,0,5,,0,6,,0,12,32,69,4,SHADE,X,1,,,0,180,111,470,0,9,32,72
2017,P,56,480,1,DEM,371,2,REP,215,3,OTH,38,4,,0,5,,0,6,,0,12,32,69,4,SHADE,X,2,,,0,180,111,480,0,9,32,72
2017,P,56,490,1,DEM,406,2,REP,275,3,OTH,58,4,,0,5,,0,6,,0,12,32,69,4,SHADE,X,3,,,0,180,111,490,0,9,32,72
2017,P,56,500,1,DEM,39,2,REP,95,3,OTH,12,4,,0,5,,0,6,,0,9,32,69,6,SHANKSVILLE,,,,,0,185,111,500,0,9,32,69
2017,P,56,510,1,DEM,432,2,REP,801,3,OTH,130,4,,0,5,,0,6,,0,12,32,69,4,SOMERSET,X,1,,,0,195,111,510,0,9,32,69
2017,P,56,520,1,DEM,571,2,REP,1054,3,OTH,154,4,,0,5,,0,6,,0,12,32,69,4,SOMERSET,X,2,,,0,195,111,520,0,9,32,69
2017,P,56,530,1,DEM,463,2,REP,1095,3,OTH,158,4,,0,5,,0,6,,0,12,32,69,4,SOMERSET,X,3,,,0,195,111,530,0,9,32,69
2017,P,56,540,1,DEM,341,2,REP,703,3,OTH,97,4,,0,5,,0,6,,0,12,32,69,4,SOMERSET,X,4,,,0,195,111,540,0,9,32,69
2017,P,56,550,1,DEM,317,2,REP,491,3,OTH,159,4,,0,5,,0,6,,0,12,32,69,6,SOMERSET,X,EAST,,,0,190,111,550,0,9,32,69
2017,P,56,560,1,DEM,314,2,REP,602,3,OTH,116,4,,0,5,,0,6,,0,12,32,69,6,SOMERSET,X,NORTH WEST,,,0,190,111,560,0,9,32,69
2017,P,56,570,1,DEM,725,2,REP,1234,3,OTH,210,4,,0,5,,0,6,,0,12,32,69,6,SOMERSET,X,SOUTH WEST,,,0,190,111,570,0,9,32,69
2017,P,56,580,1,DEM,113,2,REP,254,3,OTH,51,4,,0,5,,0,6,,0,9,32,69,4,SOUTHAMPTON,,,,,0,200,111,580,0,9,32,69
2017,P,56,590,1,DEM,330,2,REP,1044,3,OTH,109,4,,0,5,,0,6,,0,9,32,69,4,STONYCREEK,,,,,0,205,111,590,0,9,32,69
2017,P,56,600,1,DEM,88,2,REP,141,3,OTH,19,4,,0,5,,0,6,,0,12,32,69,6,STOYSTOWN,,,,,0,210,111,600,0,12,32,72
2017,P,56,610,1,DEM,432,2,REP,787,3,OTH,144,4,,0,5,,0,6,,0,9,32,51,4,SUMMIT,,,,,0,215,111,610,0,9,32,69
2017,P,56,620,1,DEM,161,2,REP,571,3,OTH,50,4,,0,5,,0,6,,0,12,32,51,4,UPPER TURKEYFOOT,,,,,0,220,111,620,0,9,32,69
2017,P,56,630,1,DEM,48,2,REP,64,3,OTH,15,4,,0,5,,0,6,,0,9,32,51,6,URSINA,,,,,0,225,111,630,0,9,32,69
2017,P,56,640,1,DEM,29,2,REP,95,3,OTH,19,4,,0,5,,0,6,,0,9,32,69,6,WELLERSBURG,,,,,0,230,111,640,0,9,32,69
2017,P,56,650,1,DEM,357,2,REP,233,3,OTH,84,4,,0,5,,0,6,,0,12,32,69,6,WINDBER,X,1,,,0,235,111,650,0,12,35,72
2017,P,56,660,1,DEM,547,2,REP,306,3,OTH,83,4,,0,5,,0,6,,0,12,32,69,6,WINDBER,X,2,,,0,235,111,660,0,12,35,72
2017,P,56,670,1,DEM,245,2,REP,164,3,OTH,67,4,,0,5,,0,6,,0,12,32,69,6,WINDBER,X,3,,,0,235,111,670,0,12,35,72
2017,P,56,680,1,DEM,289,2,REP,179,3,OTH,73,4,,0,5,,0,6,,0,12,32,69,6,WINDBER,X,4,,,0,235,111,680,0,12,35,72
2017,P,57,10,1,DEM,351,2,REP,388,3,OTH,99,4,,0,5,,0,6,,0,10,23,110,4,CHERRY,,,,,0,5,113,10,0,10,23,110
2017,P,57,20,1,DEM,131,2,REP,95,3,OTH,27,4,,0,5,,0,6,,0,10,23,110,4,CHERRY,P,BERNICE,,,0,5,113,20,0,10,23,110
2017,P,57,30,1,DEM,29,2,REP,80,3,OTH,12,4,,0,5,,0,6,,0,10,23,110,4,COLLEY,,,,,0,10,113,30,0,10,23,110
2017,P,57,40,1,DEM,76,2,REP,92,3,OTH,24,4,,0,5,,0,6,,0,10,23,110,4,COLLEY,P,LOPEZ,,,0,10,113,40,0,10,23,110
2017,P,57,50,1,DEM,156,2,REP,210,3,OTH,38,4,,0,5,,0,6,,0,10,23,110,4,DAVIDSON,,,,,0,15,113,50,0,10,23,110
2017,P,57,60,1,DEM,169,2,REP,219,3,OTH,45,4,,0,5,,0,6,,0,10,23,110,6,DUSHORE,,,,,0,20,113,60,0,10,23,110
2017,P,57,70,1,DEM,39,2,REP,92,3,OTH,9,4,,0,5,,0,6,,0,10,23,110,6,EAGLES MERE,,,,,0,25,113,70,0,10,23,110
2017,P,57,80,1,DEM,62,2,REP,287,3,OTH,35,4,,0,5,,0,6,,0,10,23,110,4,ELKLAND,,,,,0,30,113,80,0,10,23,110
2017,P,57,90,1,DEM,81,2,REP,163,3,OTH,33,4,,0,5,,0,6,,0,10,23,110,4,FORKS,,,,,0,35,113,90,0,10,23,110
2017,P,57,100,1,DEM,27,2,REP,57,3,OTH,7,4,,0,5,,0,6,,0,10,23,110,6,FORKSVILLE,,,,,0,40,113,100,0,10,23,110
2017,P,57,110,1,DEM,71,2,REP,157,3,OTH,19,4,,0,5,,0,6,,0,10,23,110,4,FOX,,,,,0,45,113,110,0,10,23,110
2017,P,57,120,1,DEM,39,2,REP,127,3,OTH,18,4,,0,5,,0,6,,0,10,23,110,4,HILLSGROVE,,,,,0,50,113,120,0,10,23,110
2017,P,57,130,1,DEM,115,2,REP,180,3,OTH,37,4,,0,5,,0,6,,0,10,23,110,4,LAPORTE,,,,,0,60,113,130,0,10,23,110
2017,P,57,140,1,DEM,96,2,REP,100,3,OTH,20,4,,0,5,,0,6,,0,10,23,110,6,LAPORTE,,,,,0,55,113,140,0,10,23,110
2017,P,57,150,1,DEM,56,2,REP,144,3,OTH,28,4,,0,5,,0,6,,0,10,23,110,4,SHREWSBURY,,,,,0,65,113,150,0,10,23,110
2017,P,58,10,1,DEM,87,2,REP,206,3,OTH,39,4,,0,5,,0,6,,0,10,23,110,4,APOLACON,,,,,0,5,115,10,0,10,23,110
2017,P,58,20,1,DEM,106,2,REP,198,3,OTH,41,4,,0,5,,0,6,,0,10,20,111,4,ARARAT,,,,,0,10,115,20,0,10,20,111
2017,P,58,30,1,DEM,293,2,REP,671,3,OTH,127,4,,0,5,,0,6,,0,10,20,110,4,AUBURN,,,,,0,15,115,30,0,10,23,110
2017,P,58,40,1,DEM,460,2,REP,1043,3,OTH,207,4,,0,5,,0,6,,0,10,23,111,4,BRIDGEWATER,,,,,0,20,115,40,0,10,23,111
2017,P,58,50,1,DEM,144,2,REP,338,3,OTH,60,4,,0,5,,0,6,,0,10,20,111,4,BROOKLYN,,,,,0,25,115,50,0,10,23,111
2017,P,58,60,1,DEM,160,2,REP,259,3,OTH,87,4,,0,5,,0,6,,0,10,23,111,4,CHOCONUT,,,,,0,30,115,60,0,10,23,111
2017,P,58,70,1,DEM,550,2,REP,791,3,OTH,147,4,,0,5,,0,6,,0,10,20,111,4,CLIFFORD,,,,,0,35,115,70,0,10,20,111
2017,P,58,80,1,DEM,260,2,REP,487,3,OTH,90,4,,0,5,,0,6,,0,10,23,110,4,DIMOCK,,,,,0,40,115,80,0,10,23,110
2017,P,58,90,1,DEM,403,2,REP,349,3,OTH,128,4,,0,5,,0,6,,0,10,20,111,6,FOREST CITY,,,,,0,45,115,90,0,10,20,114
2017,P,58,110,1,DEM,171,2,REP,480,3,OTH,121,4,,0,5,,0,6,,0,10,23,111,4,FOREST LAKE,,,,,0,50,115,110,0,10,23,110
2017,P,58,120,1,DEM,131,2,REP,377,3,OTH,75,4,,0,5,,0,6,,0,10,23,111,4,FRANKLIN,,,,,0,55,115,120,0,10,23,111
2017,P,58,130,1,DEM,21,2,REP,39,3,OTH,12,4,,0,5,,0,6,,0,10,23,110,6,FRIENDSVILLE,,,,,0,60,115,130,0,10,23,111
2017,P,58,140,1,DEM,180,2,REP,486,3,OTH,88,4,,0,5,,0,6,,0,10,20,111,4,GIBSON,,,,,0,65,115,140,0,10,20,111
2017,P,58,150,1,DEM,282,2,REP,647,3,OTH,162,4,,0,5,,0,6,,0,10,20,111,4,GREAT BEND,,,,,0,75,115,150,0,10,23,111
2017,P,58,160,1,DEM,151,2,REP,198,3,OTH,43,4,,0,5,,0,6,,0,10,20,111,6,GREAT BEND,,,,,0,70,115,160,0,10,23,111
2017,P,58,170,1,DEM,224,2,REP,344,3,OTH,104,4,,0,5,,0,6,,0,10,20,111,6,HALLSTEAD,,,,,0,80,115,170,0,10,23,111
2017,P,58,180,1,DEM,225,2,REP,616,3,OTH,98,4,,0,5,,0,6,,0,10,20,111,4,HARFORD,,,,,0,85,115,180,0,10,20,111
2017,P,58,190,1,DEM,95,2,REP,167,3,OTH,44,4,,0,5,,0,6,,0,10,20,111,4,HARMONY,,,,,0,90,115,190,0,10,20,111
2017,P,58,200,1,DEM,170,2,REP,254,3,OTH,77,4,,0,5,,0,6,,0,10,20,111,4,HERRICK,,,,,0,95,115,200,0,10,20,111
2017,P,58,210,1,DEM,66,2,REP,90,3,OTH,24,4,,0,5,,0,6,,0,10,20,110,6,HOP BOTTOM,,,,,0,100,115,210,0,10,20,111
2017,P,58,220,1,DEM,134,2,REP,375,3,OTH,87,4,,0,5,,0,6,,0,10,20,111,4,JACKSON,,,,,0,105,115,220,0,10,20,111
2017,P,58,230,1,DEM,86,2,REP,232,3,OTH,35,4,,0,5,,0,6,,0,10,23,111,4,JESSUP,,,,,0,110,115,230,0,10,23,110
2017,P,58,240,1,DEM,99,2,REP,129,3,OTH,32,4,,0,5,,0,6,,0,10,20,111,6,LANESBORO,,,,,0,115,115,240,0,10,20,111
2017,P,58,250,1,DEM,163,2,REP,270,3,OTH,65,4,,0,5,,0,6,,0,10,20,110,4,LATHROP,,,,,0,120,115,250,0,10,20,111
2017,P,58,260,1,DEM,358,2,REP,723,3,OTH,129,4,,0,5,,0,6,,0,10,20,111,4,LENOX,,,,,0,125,115,260,0,10,20,111
2017,P,58,270,1,DEM,167,2,REP,440,3,OTH,112,4,,0,5,,0,6,,0,10,23,111,4,LIBERTY,,,,,0,130,115,270,0,10,23,111
2017,P,58,280,1,DEM,39,2,REP,125,3,OTH,23,4,,0,5,,0,6,,0,10,23,110,6,LITTLE MEADOWS,,,,,0,135,115,280,0,10,23,110
2017,P,58,290,1,DEM,49,2,REP,159,3,OTH,28,4,,0,5,,0,6,,0,10,23,110,4,MIDDLETOWN,,,,,0,140,115,290,0,10,23,110
2017,P,58,300,1,DEM,166,2,REP,341,3,OTH,66,4,,0,5,,0,6,,0,10,23,111,6,MONTROSE,W,1,,,0,145,115,300,0,10,23,111
2017,P,58,310,1,DEM,115,2,REP,247,3,OTH,50,4,,0,5,,0,6,,0,10,23,111,6,MONTROSE,W,2,,,0,145,115,310,0,10,23,111
2017,P,58,320,1,DEM,281,2,REP,759,3,OTH,135,4,,0,5,,0,6,,0,10,20,111,4,NEW MILFORD,,,,,0,155,115,320,0,10,23,111
2017,P,58,330,1,DEM,136,2,REP,281,3,OTH,54,4,,0,5,,0,6,,0,10,20,111,6,NEW MILFORD,,,,,0,150,115,330,0,10,23,111
2017,P,58,340,1,DEM,102,2,REP,164,3,OTH,33,4,,0,5,,0,6,,0,10,20,111,4,OAKLAND,,,,,0,165,115,340,0,10,20,111
2017,P,58,350,1,DEM,124,2,REP,169,3,OTH,31,4,,0,5,,0,6,,0,10,20,111,6,OAKLAND,,,,,0,160,115,350,0,10,20,111
2017,P,58,360,1,DEM,209,2,REP,418,3,OTH,94,4,,0,5,,0,6,,0,10,23,110,4,RUSH,,,,,0,170,115,360,0,10,23,110
2017,P,58,370,1,DEM,372,2,REP,682,3,OTH,203,4,,0,5,,0,6,,0,10,23,111,4,SILVER LAKE,,,,,0,175,115,370,0,10,23,111
2017,P,58,380,1,DEM,309,2,REP,546,3,OTH,111,4,,0,5,,0,6,,0,10,20,110,4,SPRINGVILLE,,,,,0,180,115,380,0,10,20,111
2017,P,58,390,1,DEM,320,2,REP,287,3,OTH,103,4,,0,5,,0,6,,0,10,20,111,6,SUSQUEHANNA DEPOT,,,,,0,185,115,390,0,10,20,111
2017,P,58,410,1,DEM,98,2,REP,155,3,OTH,28,4,,0,5,,0,6,,0,10,20,111,4,THOMPSON,,,,,0,195,115,410,0,10,20,111
2017,P,58,420,1,DEM,66,2,REP,59,3,OTH,18,4,,0,5,,0,6,,0,10,20,111,6,THOMPSON,,,,,0,190,115,420,0,10,20,111
2017,P,58,430,1,DEM,48,2,REP,109,3,OTH,21,4,,0,5,,0,6,,0,10,20,111,6,UNIONDALE,,,,,0,200,115,430,0,10,20,111
2017,P,59,10,1,DEM,78,2,REP,138,3,OTH,25,4,,0,5,,0,6,,0,10,25,68,4,BLOSS,,,,,0,8,117,10,0,5,25,68
2017,P,59,20,1,DEM,292,2,REP,511,3,OTH,127,4,,0,5,,0,6,,0,10,25,68,6,BLOSSBURG,,,,,0,10,117,20,0,5,25,68
2017,P,59,30,1,DEM,67,2,REP,173,3,OTH,29,4,,0,5,,0,6,,0,10,25,68,4,BROOKFIELD,,,,,0,15,117,30,0,5,25,68
2017,P,59,40,1,DEM,494,2,REP,1487,3,OTH,300,4,,0,5,,0,6,,0,10,25,68,4,CHARLESTON,,,,,0,20,117,40,0,5,25,68
2017,P,59,60,1,DEM,109,2,REP,312,3,OTH,52,4,,0,5,,0,6,,0,5,25,68,4,CHATHAM,,,,,0,25,117,60,0,5,25,68
2017,P,59,70,1,DEM,132,2,REP,214,3,OTH,47,4,,0,5,,0,6,,0,5,25,68,4,CLYMER,,,,,0,30,117,70,0,5,25,68
2017,P,59,80,1,DEM,140,2,REP,447,3,OTH,77,4,,0,5,,0,6,,0,10,25,68,4,COVINGTON,,,,,0,35,117,80,0,5,25,68
2017,P,59,90,1,DEM,128,2,REP,279,3,OTH,40,4,,0,5,,0,6,,0,10,25,68,4,DEERFIELD,,,,,0,40,117,90,0,5,25,68
2017,P,59,100,1,DEM,303,2,REP,858,3,OTH,148,4,,0,5,,0,6,,0,10,25,68,4,DELMAR,X,NORTH,,,0,45,117,100,0,5,25,68
2017,P,59,110,1,DEM,161,2,REP,417,3,OTH,73,4,,0,5,,0,6,,0,10,25,68,4,DELMAR,X,SOUTH,,,0,45,117,110,0,5,25,68
2017,P,59,120,1,DEM,47,2,REP,83,3,OTH,15,4,,0,5,,0,6,,0,10,25,68,4,DUNCAN,,,,,0,50,117,120,0,5,25,68
2017,P,59,130,1,DEM,7,2,REP,25,3,OTH,1,4,,0,5,,0,6,,0,10,25,68,4,ELK,,,,,0,57,117,130,0,5,25,68
2017,P,59,140,1,DEM,467,2,REP,502,3,OTH,134,4,,0,5,,0,6,,0,10,25,68,6,ELKLAND,,,,,0,60,117,150,0,5,25,68
2017,P,59,150,1,DEM,122,2,REP,257,3,OTH,53,4,,0,5,,0,6,,0,10,25,68,4,FARMINGTON,,,,,0,70,117,160,0,5,25,68
2017,P,59,160,1,DEM,130,2,REP,238,3,OTH,46,4,,0,5,,0,6,,0,5,25,68,4,GAINES,,,,,0,75,117,170,0,5,25,68
2017,P,59,170,1,DEM,78,2,REP,176,3,OTH,46,4,,0,5,,0,6,,0,10,25,68,4,HAMILTON,,,,,0,80,117,180,0,5,25,68
2017,P,59,180,1,DEM,259,2,REP,805,3,OTH,196,4,,0,5,,0,6,,0,10,25,68,4,JACKSON,,,,,0,85,117,190,0,5,25,68
2017,P,59,190,1,DEM,113,2,REP,208,3,OTH,56,4,,0,5,,0,6,,0,10,25,68,6,KNOXVILLE,,,,,0,90,117,200,0,5,25,68
2017,P,59,200,1,DEM,252,2,REP,630,3,OTH,170,4,,0,5,,0,6,,0,10,25,68,4,LAWRENCE,,,,,0,95,117,210,0,5,25,68
2017,P,59,210,1,DEM,109,2,REP,250,3,OTH,45,4,,0,5,,0,6,,0,10,25,68,6,LAWRENCEVILLE,,,,,0,100,117,220,0,5,25,68
2017,P,59,220,1,DEM,126,2,REP,458,3,OTH,66,4,,0,5,,0,6,,0,10,25,68,4,LIBERTY,,,,,0,110,117,230,0,5,25,68
2017,P,59,230,1,DEM,33,2,REP,102,3,OTH,20,4,,0,5,,0,6,,0,10,25,68,6,LIBERTY,,,,,0,105,117,240,0,5,25,68
2017,P,59,240,1,DEM,731,2,REP,662,3,OTH,342,4,,0,5,,0,6,,0,10,25,68,6,MANSFIELD,,,,,0,115,117,251,0,5,25,68
2017,P,59,250,1,DEM,140,2,REP,600,3,OTH,106,4,,0,5,,0,6,,0,10,25,68,4,MIDDLEBURY,,,,,0,120,117,270,0,5,25,68
2017,P,59,260,1,DEM,78,2,REP,304,3,OTH,33,4,,0,5,,0,6,,0,10,25,68,4,MORRIS,,,,,0,125,117,280,0,5,25,68
2017,P,59,270,1,DEM,107,2,REP,202,3,OTH,48,4,,0,5,,0,6,,0,10,25,68,4,NELSON,,,,,0,130,117,291,0,5,25,68
2017,P,59,280,1,DEM,110,2,REP,239,3,OTH,52,4,,0,5,,0,6,,0,10,25,68,4,OSCEOLA,,,,,0,135,117,300,0,5,25,68
2017,P,59,290,1,DEM,57,2,REP,166,3,OTH,32,4,,0,5,,0,6,,0,10,25,68,4,PUTNAM,,,,,0,140,117,310,0,5,25,68
2017,P,59,300,1,DEM,380,2,REP,929,3,OTH,223,4,,0,5,,0,6,,0,10,25,68,4,RICHMOND,,,,,0,145,117,320,0,5,25,68
2017,P,59,310,1,DEM,31,2,REP,58,3,OTH,13,4,,0,5,,0,6,,0,10,25,68,6,ROSEVILLE,,,,,0,150,117,330,0,5,25,68
2017,P,59,320,1,DEM,119,2,REP,348,3,OTH,81,4,,0,5,,0,6,,0,10,25,68,4,RUTLAND,,,,,0,155,117,340,0,5,25,68
2017,P,59,330,1,DEM,50,2,REP,147,3,OTH,32,4,,0,5,,0,6,,0,5,25,68,4,SHIPPEN,P,A (Cong 5),,,0,160,117,350,0,5,25,68
2017,P,59,335,1,DEM,26,2,REP,61,3,OTH,14,4,,0,5,,0,6,,0,10,25,68,4,SHIPPEN,P,B (Cong 10),,,0,160,117,0,0,5,25,68
2017,P,59,340,1,DEM,203,2,REP,648,3,OTH,119,4,,0,5,,0,6,,0,10,25,68,4,SULLIVAN,,,,,0,165,117,360,0,5,25,68
2017,P,59,350,1,DEM,137,2,REP,440,3,OTH,76,4,,0,5,,0,6,,0,10,25,68,4,TIOGA,,,,,0,175,117,370,0,5,25,68
2017,P,59,360,1,DEM,91,2,REP,216,3,OTH,64,4,,0,5,,0,6,,0,10,25,68,6,TIOGA,,,,,0,170,117,380,0,5,25,68
2017,P,59,370,1,DEM,142,2,REP,366,3,OTH,66,4,,0,5,,0,6,,0,10,25,68,4,UNION,,,,,0,180,117,390,0,5,25,68
2017,P,59,390,1,DEM,22,2,REP,86,3,OTH,27,4,,0,5,,0,6,,0,10,25,68,4,WARD,,,,,0,185,117,410,0,5,25,68
2017,P,59,400,1,DEM,313,2,REP,659,3,OTH,143,4,,0,5,,0,6,,0,10,25,68,6,WELLSBORO,W,1,,,0,190,117,420,0,5,25,68
